instance_id,repo,version,created_at,difficulty,declared_mode,routing_domain_cluster,observable_mode,gold_domain_cluster,repair_shape,semantic_cluster_k10,problem_chars,hints_chars,has_hints,code_block_count,mentions_traceback,mentions_exception,fail_to_pass_count,pass_to_pass_count,test_patch_files,test_patch_changed_lines,patch_files,patch_hunks,patch_additions,patch_deletions,patch_changed_lines,patch_exts,patch_top_dirs,patch_touches_tests,patch_touches_docs,patch_touches_migrations,kw_web_orm_config,kw_symbolic_math,kw_array_numeric_ml,kw_docs_rendering,kw_plotting_visual,kw_test_lint_tooling,kw_http_io_packaging,kw_compatibility_errors,kw_parser_serialization
scikit-learn__scikit-learn-10908,scikit-learn/scikit-learn,0.20,2018-04-03T03:50:46Z,15 min - 1 hour,repo_family,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,2035,218,True,4,False,False,1,47,1,17,1,1,3,0,3,{'.py': 1},{'sklearn': 1},False,False,False,1,1,4,1,0,0,0,0,2
scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,0.20,2018-06-18T12:10:19Z,<15 min fix,repo_family,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1212,27,True,2,False,False,1,50,1,5,1,4,14,0,14,{'.py': 1},{'sklearn': 1},False,False,False,1,0,3,0,1,0,0,0,0
scikit-learn__scikit-learn-11578,scikit-learn/scikit-learn,0.20,2018-07-16T23:21:56Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,7387,7484,True,2,False,False,1,93,1,36,1,1,1,1,2,{'.py': 1},{'sklearn': 1},False,False,False,2,1,6,2,1,1,2,1,2
scikit-learn__scikit-learn-12585,scikit-learn/scikit-learn,0.21,2018-11-14T13:20:30Z,<15 min fix,dependency_config,scientific_ml_api,compatibility_errors,scientific_ml_api,micro_single_file,8,1422,2439,True,2,True,True,1,22,1,9,1,1,1,1,2,{'.py': 1},{'sklearn': 1},False,False,False,0,1,3,1,0,0,0,4,1
scikit-learn__scikit-learn-12682,scikit-learn/scikit-learn,0.22,2018-11-27T08:30:51Z,15 min - 1 hour,repo_family,scientific_ml_api,array_numeric_ml,scientific_ml_api,broad_multi_file_or_large,5,518,634,True,0,False,False,1,66,1,48,2,24,66,24,90,{'.py': 2},"{'examples': 1, 'sklearn': 1}",False,False,False,1,0,2,1,2,1,0,0,1
scikit-learn__scikit-learn-12973,scikit-learn/scikit-learn,0.21,2019-01-13T16:19:52Z,15 min - 1 hour,repo_family,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1575,0,False,14,False,False,1,32,1,33,1,3,7,3,10,{'.py': 1},{'sklearn': 1},False,False,False,1,0,2,0,0,0,0,0,1
scikit-learn__scikit-learn-13124,scikit-learn/scikit-learn,0.21,2019-02-09T02:15:23Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,5567,255,True,0,True,True,1,60,1,11,1,2,2,3,5,{'.py': 1},{'sklearn': 1},False,False,False,3,0,4,1,1,0,0,2,2
scikit-learn__scikit-learn-13135,scikit-learn/scikit-learn,0.21,2019-02-11T21:34:25Z,<15 min fix,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,5280,1,True,12,True,True,1,33,1,16,1,1,2,0,2,{'.py': 1},{'sklearn': 1},False,False,False,1,0,6,0,0,0,0,3,2
scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,0.21,2019-02-12T14:32:37Z,<15 min fix,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,2314,826,True,8,True,False,2,54,2,18,1,2,5,5,10,{'.py': 1},{'sklearn': 1},False,False,False,0,0,5,0,0,1,1,2,1
scikit-learn__scikit-learn-13328,scikit-learn/scikit-learn,0.21,2019-02-28T12:47:52Z,<15 min fix,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,4704,0,False,10,True,True,1,9,1,30,1,1,2,1,3,{'.py': 1},{'sklearn': 1},False,False,False,1,0,9,0,1,0,0,4,2
scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,0.21,2019-03-12T20:32:50Z,<15 min fix,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1234,285,True,4,False,True,1,40,1,1,1,1,6,0,6,{'.py': 1},{'sklearn': 1},False,False,False,1,0,4,0,0,0,0,2,2
scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,0.21,2019-03-23T09:46:59Z,<15 min fix,semantic_api,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1371,387,True,2,False,False,1,19,1,22,1,3,9,1,10,{'.py': 1},{'sklearn': 1},False,False,False,0,0,2,1,0,0,0,0,0
scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,0.22,2019-05-03T13:24:57Z,<15 min fix,semantic_api,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,589,0,False,4,False,True,2,18,1,24,1,1,2,0,2,{'.py': 1},{'sklearn': 1},False,False,False,0,0,4,0,0,0,0,1,0
scikit-learn__scikit-learn-14053,scikit-learn/scikit-learn,0.22,2019-06-09T15:36:55Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,3098,2332,True,6,False,True,1,5,1,15,1,1,2,1,3,{'.py': 1},{'sklearn': 1},False,False,False,1,0,7,3,0,1,0,1,2
scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,0.22,2019-06-13T20:09:22Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,2320,702,True,6,True,True,3,172,1,12,1,2,6,3,9,{'.py': 1},{'sklearn': 1},False,False,False,2,1,6,0,1,0,0,3,1
scikit-learn__scikit-learn-14141,scikit-learn/scikit-learn,0.22,2019-06-21T20:53:37Z,<15 min fix,dependency_config,scientific_ml_api,web_orm_config,scientific_ml_api,micro_single_file,3,158,0,False,0,False,False,1,2,1,1,1,1,1,0,1,{'.py': 1},{'sklearn': 1},False,False,False,1,0,0,0,0,0,0,1,0
scikit-learn__scikit-learn-14496,scikit-learn/scikit-learn,0.22,2019-07-28T13:47:05Z,<15 min fix,semantic_api,scientific_ml_api,array_numeric_ml,scientific_ml_api,medium_local,8,2290,1773,True,8,False,True,1,39,1,6,1,6,9,13,22,{'.py': 1},{'sklearn': 1},False,False,False,1,1,3,2,1,1,1,2,1
scikit-learn__scikit-learn-14629,scikit-learn/scikit-learn,0.22,2019-08-12T09:31:54Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,medium_local,8,1814,381,True,4,True,True,1,26,1,17,1,2,23,1,24,{'.py': 1},{'sklearn': 1},False,False,False,2,0,7,0,0,0,0,3,1
scikit-learn__scikit-learn-14710,scikit-learn/scikit-learn,0.22,2019-08-21T16:29:47Z,15 min - 1 hour,semantic_api,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,6629,26,True,8,True,True,1,63,1,11,1,1,4,0,4,{'.py': 1},{'sklearn': 1},False,False,False,3,0,9,2,1,0,0,2,3
scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,0.22,2019-09-05T17:41:11Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1716,0,False,6,True,True,1,85,1,13,1,1,8,5,13,{'.py': 1},{'sklearn': 1},False,False,False,1,2,6,0,0,0,0,2,2
scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,0.22,2019-09-14T15:31:18Z,<15 min fix,dependency_config,scientific_ml_api,web_orm_config,scientific_ml_api,micro_single_file,8,1297,1384,True,8,False,False,2,105,1,11,1,2,5,0,5,{'.py': 1},{'sklearn': 1},False,False,False,2,0,2,1,0,0,0,1,2
scikit-learn__scikit-learn-15100,scikit-learn/scikit-learn,0.22,2019-09-26T19:21:38Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,2134,522,True,4,False,True,1,93,1,15,1,1,6,3,9,{'.py': 1},{'sklearn': 1},False,False,False,1,0,3,1,0,0,0,1,3
scikit-learn__scikit-learn-25102,scikit-learn/scikit-learn,1.3,2022-12-02T20:03:37Z,1-4 hours,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,medium_local,8,2534,7809,True,4,False,False,2,59,2,87,2,7,22,7,29,{'.py': 2},{'sklearn': 2},False,False,False,1,0,8,2,0,0,2,1,2
scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,1.3,2022-12-24T15:32:44Z,<15 min fix,numeric_symbolic,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1448,1409,True,0,False,True,1,214,1,15,1,5,13,0,13,{'.py': 1},{'sklearn': 1},False,False,False,1,0,3,3,0,0,2,2,2
scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,1.3,2023-03-02T20:38:47Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,6147,3085,True,6,True,True,1,14,1,34,1,2,1,3,4,{'.py': 1},{'sklearn': 1},False,False,False,2,0,7,2,4,0,1,4,2
scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,1.3,2023-03-22T00:34:47Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,medium_local,8,2860,5763,True,6,False,True,1,21,1,18,1,2,16,8,24,{'.py': 1},{'sklearn': 1},False,False,False,3,1,8,3,2,1,1,3,2
scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,1.3,2023-03-25T13:27:07Z,<15 min fix,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,1968,1996,True,6,True,True,1,72,1,24,1,5,7,5,12,{'.py': 1},{'sklearn': 1},False,False,False,3,1,5,3,0,1,0,2,2
scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,1.3,2023-04-17T16:33:08Z,15 min - 1 hour,test_localizable,scientific_ml_api,scientific_ml_api,scientific_ml_api,small_local,8,1137,0,False,2,False,False,2,186,1,18,1,4,9,4,13,{'.py': 1},{'sklearn': 1},False,False,False,0,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-26323,scikit-learn/scikit-learn,1.3,2023-05-04T11:55:50Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,micro_single_file,8,2812,0,False,8,False,False,1,188,1,25,1,2,4,0,4,{'.py': 1},{'sklearn': 1},False,False,False,1,0,6,0,2,0,0,1,1
scikit-learn__scikit-learn-9288,scikit-learn/scikit-learn,0.22,2017-07-06T11:03:14Z,15 min - 1 hour,dependency_config,scientific_ml_api,array_numeric_ml,scientific_ml_api,small_local,8,3366,3439,True,8,True,True,1,123,1,10,1,2,4,3,7,{'.py': 1},{'sklearn': 1},False,False,False,2,0,5,4,1,1,0,3,2
sphinx-doc__sphinx-10323,sphinx-doc/sphinx,5.0,2022-04-02T14:42:24Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,3102,392,True,12,False,False,1,40,1,13,1,1,2,2,4,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,5,0,2,2,1,4
sphinx-doc__sphinx-10435,sphinx-doc/sphinx,5.0,2022-05-08T09:37:06Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,2182,0,False,6,False,False,1,74,1,4,1,1,3,3,6,{'.py': 1},{'sphinx': 1},False,False,False,0,1,0,4,0,1,1,1,1
sphinx-doc__sphinx-10449,sphinx-doc/sphinx,5.1,2022-05-14T14:02:26Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,4478,44,True,12,False,False,1,30,1,3,1,3,10,2,12,{'.py': 1},{'sphinx': 1},False,False,False,2,0,1,7,1,0,1,1,3
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,5.0,2022-05-22T16:46:53Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,3137,10566,True,10,False,False,1,6,1,20,1,1,2,1,3,{'.py': 1},{'sphinx': 1},False,False,False,3,2,1,5,1,0,2,1,5
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,7.2,2022-06-29T14:29:04Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,3078,0,False,6,False,False,1,5,6,117,1,1,7,4,11,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,6,0,1,1,1,2
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,5.2,2022-07-16T19:29:29Z,15 min - 1 hour,repo_family,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,1333,0,False,7,False,False,1,9,4,37,3,9,23,3,26,{'.py': 3},{'sphinx': 3},False,False,False,0,0,0,6,0,1,1,0,0
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,7.1,2023-05-28T19:15:07Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1791,464,True,10,False,False,2,8,1,55,1,3,5,9,14,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,6,0,0,2,1,5
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,7.2,2023-07-24T22:46:12Z,1-4 hours,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,5362,15369,True,28,False,False,2,7,5,47,1,3,36,0,36,{'.py': 1},{'sphinx': 1},False,False,False,2,1,1,6,2,1,2,1,3
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,3.0,2020-04-08T13:46:43Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,905,85,True,4,False,True,1,12,1,8,1,2,2,2,4,{'.py': 1},{'sphinx': 1},False,False,False,2,0,0,4,0,1,0,1,1
sphinx-doc__sphinx-7454,sphinx-doc/sphinx,3.0,2020-04-09T17:08:30Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,2677,0,False,8,False,False,1,27,1,7,1,1,6,1,7,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,6,0,0,1,1,1
sphinx-doc__sphinx-7462,sphinx-doc/sphinx,3.1,2020-04-12T04:10:05Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1169,709,True,6,False,False,2,49,2,8,2,2,14,6,20,{'.py': 2},{'sphinx': 2},False,False,False,0,1,1,4,0,0,0,1,2
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,3.1,2020-05-01T18:29:11Z,>4 hours,repo_family,docs_build_rendering,docs_rendering,large_docs_build_rendering,broad_multi_file_or_large,8,600,0,False,4,False,True,1,24,1,57,3,14,89,18,107,{'.py': 3},{'sphinx': 3},False,False,False,0,0,0,3,0,1,0,0,0
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,3.1,2020-05-30T06:41:07Z,15 min - 1 hour,semantic_api,docs_build_rendering,docs_rendering,docs_build_rendering,broad_multi_file_or_large,8,381,1299,True,0,False,False,2,12,2,20,1,4,63,27,90,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,4,0,0,2,0,2
sphinx-doc__sphinx-7757,sphinx-doc/sphinx,3.1,2020-05-30T14:46:01Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,652,0,False,2,False,False,1,33,1,10,1,1,20,5,25,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,2,0,0,0,1,1
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,3.2,2020-06-29T16:20:55Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1166,0,False,2,False,True,1,5,1,12,1,1,2,2,4,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,7,0,0,0,2,1
sphinx-doc__sphinx-7910,sphinx-doc/sphinx,3.2,2020-07-04T01:08:20Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1139,278,True,4,False,False,1,16,2,26,1,2,2,1,3,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,3,0,0,0,1,0
sphinx-doc__sphinx-7985,sphinx-doc/sphinx,3.2,2020-07-19T10:09:07Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1776,455,True,4,False,True,2,3,2,15,1,2,15,2,17,{'.py': 1},{'sphinx': 1},False,False,False,2,0,0,3,1,0,1,1,1
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,3.2,2020-08-01T16:28:05Z,15 min - 1 hour,semantic_api,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,725,0,False,0,False,False,1,2,1,21,1,6,37,9,46,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,2,0,0,1,0,0
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,3.2,2020-08-05T17:18:58Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1565,0,False,6,False,True,1,40,1,28,1,2,9,4,13,{'.py': 1},{'sphinx': 1},False,False,False,1,0,2,6,0,0,0,1,3
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,3.3,2020-08-14T07:23:34Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1855,1965,True,2,False,False,1,44,1,29,2,3,6,3,9,{'.py': 2},{'sphinx': 2},False,False,False,0,0,0,3,1,0,0,1,1
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,3.3,2020-10-03T03:06:00Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1725,93,True,2,False,False,1,22,1,2,1,1,16,2,18,{'.py': 1},{'sphinx': 1},False,False,False,1,0,1,5,2,1,1,1,2
sphinx-doc__sphinx-8269,sphinx-doc/sphinx,3.3,2020-10-03T11:08:37Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1187,0,False,6,False,True,1,5,3,39,1,1,1,0,1,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,3,0,0,1,1,1
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,3.4,2020-11-20T16:44:10Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1335,0,False,8,False,False,1,17,1,22,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,3,0,0,0,1,2
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,3.4,2020-11-22T16:54:19Z,<15 min fix,test_localizable,docs_build_rendering,http_io_packaging,docs_build_rendering,micro_single_file,8,766,0,False,0,False,False,1,17,1,28,1,2,2,2,4,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,1,0,0,3,0,0
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,3.4,2020-12-17T13:46:32Z,1-4 hours,test_localizable,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,358,3337,True,0,False,False,1,5,2,65,2,4,29,21,50,{'.py': 2},{'sphinx': 2},False,False,False,0,1,0,4,0,1,0,0,3
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,3.4,2020-12-19T09:34:31Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,2,1874,268,True,4,False,False,1,32,1,47,2,2,3,0,3,{'.py': 2},{'sphinx': 2},False,False,False,1,1,0,3,0,1,0,1,1
sphinx-doc__sphinx-8593,sphinx-doc/sphinx,3.5,2020-12-27T02:41:20Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,638,0,False,4,False,False,2,1,2,34,2,4,44,16,60,{'.py': 2},{'sphinx': 2},False,False,False,0,0,0,3,0,0,0,1,1
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,3.5,2020-12-27T03:07:50Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,676,0,False,4,False,False,1,0,2,43,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,4,0,0,0,1,2
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,3.5,2020-12-30T12:13:09Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,2035,0,False,8,False,False,2,31,1,18,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,2,0,0,0,1,1
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,4.0,2021-01-01T13:54:38Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,2924,0,False,2,False,False,1,34,1,24,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,6,0,0,0,1,1
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,3.5,2021-01-21T15:36:24Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,562,0,False,2,False,False,1,3,1,15,1,1,4,0,4,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,2,0,0,0,1,1
sphinx-doc__sphinx-9229,sphinx-doc/sphinx,4.1,2021-05-15T07:21:49Z,1-4 hours,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,3824,0,False,8,False,False,1,13,2,15,1,2,15,2,17,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,6,0,0,0,1,2
sphinx-doc__sphinx-9230,sphinx-doc/sphinx,4.1,2021-05-15T11:33:05Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1237,0,False,0,False,False,1,44,1,27,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,5,0,0,0,1,2
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,4.1,2021-05-21T16:56:41Z,<15 min fix,repo_family,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,516,1450,True,2,False,False,1,45,1,34,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,3,1,0,0,0,1
sphinx-doc__sphinx-9281,sphinx-doc/sphinx,4.1,2021-05-29T17:16:30Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,809,998,True,2,False,False,1,38,1,9,1,2,5,2,7,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,4,0,0,0,1,2
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,4.1,2021-06-11T13:29:04Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1117,180,True,2,False,True,1,9,1,16,1,2,7,1,8,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,3,0,0,0,1,1
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,4.1,2021-06-20T17:49:40Z,<15 min fix,test_localizable,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,511,0,False,2,False,False,1,25,1,3,1,1,5,3,8,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,1,0,0,0,0,1
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,4.2,2021-07-17T06:31:58Z,1-4 hours,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,medium_local,8,2294,588,True,4,False,False,3,59,4,60,3,7,47,5,52,{'.py': 3},{'sphinx': 3},False,False,False,0,0,0,6,0,0,1,1,2
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,4.2,2021-08-29T15:26:24Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1977,0,False,4,False,False,1,44,1,6,1,1,2,1,3,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,5,1,0,1,1,1
sphinx-doc__sphinx-9602,sphinx-doc/sphinx,4.2,2021-09-01T17:26:58Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1373,0,False,2,False,False,1,45,1,21,1,3,10,2,12,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,4,0,1,1,1,1
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,4.3,2021-09-20T17:04:23Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,2690,0,False,2,False,False,1,24,1,13,1,3,3,1,4,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,7,0,0,1,1,3
sphinx-doc__sphinx-9673,sphinx-doc/sphinx,4.3,2021-09-25T15:53:46Z,15 min - 1 hour,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,1413,437,True,4,False,False,1,24,1,12,1,1,2,2,4,{'.py': 1},{'sphinx': 1},False,False,False,1,0,1,5,0,1,1,1,2
sphinx-doc__sphinx-9698,sphinx-doc/sphinx,4.3,2021-10-03T04:04:04Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,micro_single_file,8,817,0,False,2,False,False,1,45,1,2,1,1,1,1,2,{'.py': 1},{'sphinx': 1},False,False,False,0,0,0,3,0,0,1,1,1
sphinx-doc__sphinx-9711,sphinx-doc/sphinx,4.3,2021-10-06T15:08:03Z,<15 min fix,dependency_config,docs_build_rendering,docs_rendering,docs_build_rendering,small_local,8,1571,0,False,6,False,True,1,0,1,31,1,2,14,1,15,{'.py': 1},{'sphinx': 1},False,False,False,1,0,0,2,0,0,1,1,2
sympy__sympy-11618,sympy/sympy,1.0,2016-09-15T20:01:58Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math_core,symbolic_math_core,small_local,1,252,0,False,2,False,False,1,4,1,5,1,1,14,0,14,{'.py': 1},{'sympy': 1},False,False,False,0,0,0,0,0,0,0,0,0
sympy__sympy-12096,sympy/sympy,1.0,2017-01-25T13:40:24Z,<15 min fix,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,micro_single_file,9,598,371,True,2,False,False,1,43,1,3,1,1,1,1,2,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,0,0,0,0,0,0
sympy__sympy-12419,sympy/sympy,1.0,2017-03-25T15:02:26Z,15 min - 1 hour,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,1141,8046,True,2,False,True,1,25,1,8,1,3,6,4,10,{'.py': 1},{'sympy': 1},False,False,False,2,5,0,1,0,0,1,0,0
sympy__sympy-12481,sympy/sympy,1.0,2017-04-03T01:52:33Z,<15 min fix,numeric_symbolic,symbolic_math_core,compatibility_errors,symbolic_math_core,small_local,4,407,0,False,0,False,True,1,7,1,2,1,1,2,6,8,{'.py': 1},{'sympy': 1},False,False,False,0,0,0,0,0,0,0,1,0
sympy__sympy-12489,sympy/sympy,1.0,2017-04-04T08:12:37Z,1-4 hours,numeric_symbolic,symbolic_math_core,symbolic_math,symbolic_math_core,broad_multi_file_or_large,9,1214,206,True,0,False,False,1,8,1,46,1,26,42,42,84,{'.py': 1},{'sympy': 1},False,False,False,0,1,0,1,1,0,0,0,0
sympy__sympy-13031,sympy/sympy,1.1,2017-07-23T15:48:13Z,15 min - 1 hour,dependency_config,symbolic_math_core,symbolic_math,symbolic_math_core,small_local,9,717,2291,True,6,False,False,1,9,1,6,1,2,8,4,12,{'.py': 1},{'sympy': 1},False,False,False,0,3,2,0,0,0,0,1,1
